drug1,drug2,label
tretinoin,thalidomide,1
tretinoin,theophylline,1
tretinoin,thioridazine,1
tretinoin,thiotepa,1
tretinoin,ticlopidine,1
tretinoin,tolcapone,1
tretinoin,topotecan,1
tretinoin,tramadol,1
tretinoin,tranylcypromine,1
triamcinolone,acarbose,1
triamcinolone,acenocoumarol,1
triamcinolone,albendazole,1
triamcinolone,alprazolam,1
triamcinolone,aminophylline,1
triamcinolone,amitriptyline,1
triamcinolone,amlodipine,1
triamcinolone,amsacrine,1
triamcinolone,apomorphine,1
triamcinolone,aprepitant,1
triamcinolone,aripiprazole,1
triamcinolone,artemether,1
triamcinolone,azacitidine,1
triamcinolone,azithromycin,1
triamcinolone,baclofen,1
triamcinolone,betamethasone,1
triamcinolone,bezafibrate,1
triamcinolone,bortezomib,1
triamcinolone,bromocriptine,1
triamcinolone,budesonide,1
triamcinolone,bumetanide,1
triamcinolone,buspirone,1
triamcinolone,busulfan,1
triamcinolone,cabergoline,1
triamcinolone,capecitabine,1
triamcinolone,capsaicin,1
triamcinolone,captopril,1
triamcinolone,carbamazepine,1
triamcinolone,celecoxib,1
triamcinolone,chlorthalidone,1
triamcinolone,cilostazol,1
triamcinolone,cimetidine,1
triamcinolone,ciprofloxacin,1
triamcinolone,cisapride,1
triamcinolone,clindamycin,1
triamcinolone,clobetasol,1
triamcinolone,clofazimine,1
triamcinolone,clofibrate,1
triamcinolone,clomipramine,1
triamcinolone,clonidine,1
triamcinolone,clopidogrel,1
triamcinolone,colchicine,1
triamcinolone,crizotinib,1
triamcinolone,cyclophosphamide,1
triamcinolone,cytarabine,1
triamcinolone,dacarbazine,1
triamcinolone,danazol,1
triamcinolone,dasatinib,1
triamcinolone,desoximetasone,1
triamcinolone,dexrazoxane,1
triamcinolone,dextromethorphan,1
triamcinolone,diclofenac,1
triamcinolone,diethylcarbamazine,1
triamcinolone,diethylstilbestrol,1
triamcinolone,diflunisal,1
triamcinolone,digitoxin,1
triamcinolone,digoxin,1
triamcinolone,dihydroergocristine,1
triamcinolone,dihydroergotamine,1
triamcinolone,dipyridamole,1
triamcinolone,disopyramide,1
triamcinolone,disulfiram,1
triamcinolone,docetaxel,1
triamcinolone,donepezil,1
triamcinolone,doxazosin,1
triamcinolone,doxorubicin,1
triamcinolone,ephedrine,1
triamcinolone,epirubicin,1
triamcinolone,erythromycin,1
triamcinolone,estradiol,1
triamcinolone,estriol,1
triamcinolone,estrone,1
triamcinolone,etodolac,1
triamcinolone,etoposide,1
triamcinolone,etoricoxib,1
triamcinolone,everolimus,1
triamcinolone,famciclovir,1
triamcinolone,fenofibrate,1
triamcinolone,fenoprofen,1
triamcinolone,finasteride,1
triamcinolone,floxuridine,1
triamcinolone,flucytosine,1
triamcinolone,fludrocortisone,1
triamcinolone,fluocinonide,1
triamcinolone,fluorometholone,1
triamcinolone,fluorouracil,1
triamcinolone,fluticasone,1
triamcinolone,fluvastatin,1
triamcinolone,fluvoxamine,1
triamcinolone,galantamine,1
triamcinolone,ganciclovir,1
triamcinolone,gatifloxacin,1
triamcinolone,gefitinib,1
triamcinolone,gemfibrozil,1
triamcinolone,gliclazide,1
triamcinolone,haloperidol,1
triamcinolone,hydrochlorothiazide,1
triamcinolone,hydrocortisone,1
triamcinolone,hydroxychloroquine,1
triamcinolone,hydroxyzine,1
triamcinolone,idarubicin,1
triamcinolone,ifosfamide,1
triamcinolone,iloprost,1
triamcinolone,imipramine,1
triamcinolone,indapamide,1
triamcinolone,indinavir,1
triamcinolone,isoniazid,1
triamcinolone,itraconazole,1
triamcinolone,josamycin,1
triamcinolone,ketoconazole,1
triamcinolone,ketoprofen,1
triamcinolone,ketorolac,1
triamcinolone,lamivudine,1
triamcinolone,leflunomide,1
triamcinolone,lenalidomide,1
triamcinolone,levonorgestrel,1
triamcinolone,lidocaine,1
triamcinolone,lopinavir,1
triamcinolone,lorazepam,1
triamcinolone,lovastatin,1
triamcinolone,loxapine,1
triamcinolone,mefloquine,1
triamcinolone,meloxicam,1
triamcinolone,memantine,1
triamcinolone,methotrexate,1
triamcinolone,methyldopa,1
triamcinolone,methysergide,1
triamcinolone,metoclopramide,1
triamcinolone,metolazone,1
triamcinolone,metronidazole,1
triamcinolone,milnacipran,1
triamcinolone,minocycline,1
triamcinolone,mitotane,1
triamcinolone,mitoxantrone,1
triamcinolone,modafinil,1
triamcinolone,moxifloxacin,1
triamcinolone,nabumetone,1
triamcinolone,naltrexone,1
triamcinolone,naproxen,1
triamcinolone,nelfinavir,1
triamcinolone,neostigmine,1
triamcinolone,nevirapine,1
triamcinolone,niacin,1
triamcinolone,nicorandil,1
triamcinolone,nifedipine,1
triamcinolone,nisoldipine,1
triamcinolone,nizatidine,1
triamcinolone,norgestrel,1
triamcinolone,ofloxacin,1
triamcinolone,ondansetron,1
triamcinolone,oxandrolone,1
triamcinolone,oxaprozin,1
triamcinolone,oxcarbazepine,1
triamcinolone,oxymetholone,1
triamcinolone,paclitaxel,1
triamcinolone,pancuronium,1
triamcinolone,panobinostat,1
triamcinolone,pentamidine,1
triamcinolone,phenelzine,1
triamcinolone,phentermine,1
triamcinolone,phenylbutazone,1
triamcinolone,phenylpropanolamine,1
triamcinolone,phenytoin,1
triamcinolone,pimozide,1
triamcinolone,piroxicam,1
triamcinolone,praziquantel,1
triamcinolone,prednisolone,1
triamcinolone,prednisone,1
triamcinolone,procaine,1
triamcinolone,procaterol,1
triamcinolone,prochlorperazine,1
triamcinolone,propofol,1
triamcinolone,propranolol,1
triamcinolone,propylthiouracil,1
triamcinolone,pyrantel,1
triamcinolone,quinidine,1
triamcinolone,quinine,1
triamcinolone,ranolazine,1
triamcinolone,reserpine,1
triamcinolone,risperidone,1
triamcinolone,ritonavir,1
triamcinolone,rivaroxaban,1
triamcinolone,rosiglitazone,1
triamcinolone,roxithromycin,1
triamcinolone,simvastatin,1
triamcinolone,sirolimus,1
triamcinolone,sorafenib,1
triamcinolone,stanozolol,1
triamcinolone,stavudine,1
triamcinolone,sulfamethoxazole,1
triamcinolone,sulfasalazine,1
triamcinolone,sulindac,1
triamcinolone,sulpiride,1
triamcinolone,sunitinib,1
triamcinolone,tacrolimus,1
triamcinolone,tegafur,1
triamcinolone,teniposide,1
triamcinolone,terbinafine,1
triamcinolone,terbutaline,1
triamcinolone,testosterone,1
triamcinolone,thalidomide,1
triamcinolone,theophylline,1
triamcinolone,thiotepa,1
triamcinolone,ticlopidine,1
triamcinolone,tolmetin,1
triamcinolone,topotecan,1
triamcinolone,tramadol,1
triamcinolone,tretinoin,1
trichlormethiazide,acarbose,1
trichlormethiazide,acenocoumarol,1
trichlormethiazide,allopurinol,1
trichlormethiazide,alprazolam,1
trichlormethiazide,amifostine,1
trichlormethiazide,amitriptyline,1
trichlormethiazide,amlodipine,1
trichlormethiazide,amoxapine,1
trichlormethiazide,amoxicillin,1
trichlormethiazide,amsacrine,1
trichlormethiazide,apomorphine,1
trichlormethiazide,aripiprazole,1
trichlormethiazide,asenapine,1
trichlormethiazide,atenolol,1
trichlormethiazide,atropine,1
trichlormethiazide,auranofin,1
trichlormethiazide,azacitidine,1
trichlormethiazide,aztreonam,1
trichlormethiazide,baclofen,1
trichlormethiazide,benserazide,1
trichlormethiazide,bepridil,1
trichlormethiazide,betamethasone,1
trichlormethiazide,betaxolol,1
trichlormethiazide,bimatoprost,1
trichlormethiazide,biperiden,1
trichlormethiazide,bisoprolol,1
trichlormethiazide,bortezomib,1
trichlormethiazide,bosentan,1
trichlormethiazide,bromocriptine,1
trichlormethiazide,brompheniramine,1
trichlormethiazide,budesonide,1
trichlormethiazide,bumetanide,1
trichlormethiazide,bupivacaine,1
trichlormethiazide,bupropion,1
trichlormethiazide,buspirone,1
trichlormethiazide,busulfan,1
trichlormethiazide,cabergoline,1
trichlormethiazide,capecitabine,1
trichlormethiazide,captopril,1
trichlormethiazide,carbamazepine,1
trichlormethiazide,carbidopa,1
trichlormethiazide,carteolol,1
trichlormethiazide,carvedilol,1
trichlormethiazide,cefadroxil,1
trichlormethiazide,cefdinir,1
trichlormethiazide,ceftazidime,1
trichlormethiazide,celecoxib,1
trichlormethiazide,cetirizine,1
trichlormethiazide,chlorthalidone,1
trichlormethiazide,chlorzoxazone,1
trichlormethiazide,cilostazol,1
trichlormethiazide,cimetidine,1
trichlormethiazide,ciprofloxacin,1
trichlormethiazide,citalopram,1
trichlormethiazide,clobetasol,1
trichlormethiazide,clomipramine,1
trichlormethiazide,clonidine,1
trichlormethiazide,colchicine,1
trichlormethiazide,cyclophosphamide,1
trichlormethiazide,cyproheptadine,1
trichlormethiazide,cytarabine,1
trichlormethiazide,dacarbazine,1
trichlormethiazide,dasatinib,1
trichlormethiazide,desipramine,1
trichlormethiazide,desoximetasone,1
trichlormethiazide,dexrazoxane,1
trichlormethiazide,dextromethorphan,1
trichlormethiazide,diclofenac,1
trichlormethiazide,didanosine,1
trichlormethiazide,diflunisal,1
trichlormethiazide,digitoxin,1
trichlormethiazide,digoxin,1
trichlormethiazide,dihydroergocristine,1
trichlormethiazide,dihydroergotamine,1
trichlormethiazide,diphenhydramine,1
trichlormethiazide,diphenoxylate,1
trichlormethiazide,dipyridamole,1
trichlormethiazide,disopyramide,1
trichlormethiazide,docetaxel,1
trichlormethiazide,doxazosin,1
trichlormethiazide,doxepin,1
trichlormethiazide,doxorubicin,1
trichlormethiazide,doxycycline,1
trichlormethiazide,droperidol,1
trichlormethiazide,enalaprilat,1
trichlormethiazide,ephedrine,1
trichlormethiazide,epirubicin,1
trichlormethiazide,estradiol,1
trichlormethiazide,ethambutol,1
trichlormethiazide,etodolac,1
trichlormethiazide,etomidate,1
trichlormethiazide,etoposide,1
trichlormethiazide,etoricoxib,1
trichlormethiazide,everolimus,1
trichlormethiazide,fenofibrate,1
trichlormethiazide,fenoldopam,1
trichlormethiazide,fenoprofen,1
trichlormethiazide,finasteride,1
trichlormethiazide,floxuridine,1
trichlormethiazide,flucytosine,1
trichlormethiazide,fludrocortisone,1
trichlormethiazide,flumazenil,1
trichlormethiazide,fluocinonide,1
trichlormethiazide,fluorometholone,1
trichlormethiazide,fluorouracil,1
trichlormethiazide,fluoxetine,1
trichlormethiazide,fluticasone,1
trichlormethiazide,fluvoxamine,1
trichlormethiazide,fosinopril,1
trichlormethiazide,ganciclovir,1
trichlormethiazide,gemfibrozil,1
trichlormethiazide,gliclazide,1
trichlormethiazide,goserelin,1
trichlormethiazide,halcinonide,1
trichlormethiazide,haloperidol,1
trichlormethiazide,hydrochlorothiazide,1
trichlormethiazide,hydrocortisone,1
trichlormethiazide,hyoscyamine,1
trichlormethiazide,idarubicin,1
trichlormethiazide,ifosfamide,1
trichlormethiazide,iloprost,1
trichlormethiazide,imipramine,1
trichlormethiazide,indapamide,1
trichlormethiazide,isoniazid,1
trichlormethiazide,isradipine,1
trichlormethiazide,ketoprofen,1
trichlormethiazide,ketorolac,1
trichlormethiazide,labetalol,1
trichlormethiazide,lamivudine,1
trichlormethiazide,lamotrigine,1
trichlormethiazide,lenalidomide,1
trichlormethiazide,lisinopril,1
trichlormethiazide,lorazepam,1
trichlormethiazide,losartan,1
trichlormethiazide,maprotiline,1
trichlormethiazide,meloxicam,1
trichlormethiazide,memantine,1
trichlormethiazide,methazolamide,1
trichlormethiazide,methenamine,1
trichlormethiazide,methotrexate,1
trichlormethiazide,methyldopa,1
trichlormethiazide,methysergide,1
trichlormethiazide,metoclopramide,1
trichlormethiazide,metolazone,1
trichlormethiazide,midodrine,1
trichlormethiazide,milnacipran,1
trichlormethiazide,minoxidil,1
trichlormethiazide,mirtazapine,1
trichlormethiazide,mitoxantrone,1
trichlormethiazide,nabumetone,1
trichlormethiazide,nadolol,1
trichlormethiazide,nalbuphine,1
trichlormethiazide,naltrexone,1
trichlormethiazide,naphazoline,1
trichlormethiazide,naproxen,1
trichlormethiazide,nicardipine,1
trichlormethiazide,nicergoline,1
trichlormethiazide,nicorandil,1
trichlormethiazide,nifedipine,1
trichlormethiazide,nisoldipine,1
trichlormethiazide,olanzapine,1
trichlormethiazide,orphenadrine,1
trichlormethiazide,oxacillin,1
trichlormethiazide,oxaprozin,1
trichlormethiazide,oxcarbazepine,1
trichlormethiazide,oxymetazoline,1
trichlormethiazide,paclitaxel,1
trichlormethiazide,palonosetron,1
trichlormethiazide,pancuronium,1
trichlormethiazide,pantoprazole,1
trichlormethiazide,papaverine,1
trichlormethiazide,paroxetine,1
trichlormethiazide,pentamidine,1
trichlormethiazide,pentobarbital,1
trichlormethiazide,perindopril,1
trichlormethiazide,phenazopyridine,1
trichlormethiazide,phenelzine,1
trichlormethiazide,phentermine,1
trichlormethiazide,phenylbutazone,1
trichlormethiazide,phenylpropanolamine,1
trichlormethiazide,pindolol,1
trichlormethiazide,piperacillin,1
trichlormethiazide,piracetam,1
trichlormethiazide,pirenzepine,1
trichlormethiazide,piroxicam,1
trichlormethiazide,pramipexole,1
trichlormethiazide,prednisolone,1
trichlormethiazide,prednisone,1
trichlormethiazide,primidone,1
trichlormethiazide,procaine,1
trichlormethiazide,procaterol,1
trichlormethiazide,promazine,1
trichlormethiazide,propafenone,1
trichlormethiazide,propantheline,1
trichlormethiazide,propofol,1
trichlormethiazide,propranolol,1
trichlormethiazide,propylthiouracil,1
trichlormethiazide,pseudoephedrine,1
trichlormethiazide,pyrantel,1
trichlormethiazide,pyrazinamide,1
trichlormethiazide,pyridoxine,1
trichlormethiazide,quinapril,1
trichlormethiazide,quinidine,1
trichlormethiazide,quinine,1
trichlormethiazide,ranolazine,1
trichlormethiazide,reserpine,1
trichlormethiazide,risperidone,1
trichlormethiazide,rivaroxaban,1
trichlormethiazide,rosiglitazone,1
trichlormethiazide,selegiline,1
trichlormethiazide,sirolimus,1
trichlormethiazide,sorafenib,1
trichlormethiazide,spironolactone,1
trichlormethiazide,sulbactam,1
trichlormethiazide,sulfamethoxazole,1
trichlormethiazide,sulfasalazine,1
trichlormethiazide,sulindac,1
trichlormethiazide,sulpiride,1
trichlormethiazide,sunitinib,1
trichlormethiazide,tacrolimus,1
trichlormethiazide,tegafur,1
trichlormethiazide,telmisartan,1
trichlormethiazide,teniposide,1
trichlormethiazide,terbutaline,1
trichlormethiazide,testosterone,1
trichlormethiazide,tetracycline,1
trichlormethiazide,thalidomide,1
trichlormethiazide,thioridazine,1
trichlormethiazide,thiotepa,1
trichlormethiazide,ticlopidine,1
trichlormethiazide,tinidazole,1
trichlormethiazide,tolcapone,1
trichlormethiazide,tolmetin,1
trichlormethiazide,topiramate,1
trichlormethiazide,topotecan,1
trichlormethiazide,toremifene,1
trichlormethiazide,tramadol,1
trichlormethiazide,tranylcypromine,1
trichlormethiazide,tretinoin,1
trichlormethiazide,triamcinolone,1
trifluridine,acarbose,1
trifluridine,acetazolamide,1
trifluridine,allopurinol,1
trifluridine,alprazolam,1
trifluridine,alprostadil,1
trifluridine,amikacin,1
trifluridine,amitriptyline,1
trifluridine,amoxicillin,1
trifluridine,amsacrine,1
trifluridine,auranofin,1
trifluridine,azacitidine,1
trifluridine,aztreonam,1
trifluridine,bacitracin,1
trifluridine,baclofen,1
trifluridine,benserazide,1
trifluridine,betamethasone,1
trifluridine,bisoprolol,1
trifluridine,bortezomib,1
trifluridine,budesonide,1
trifluridine,bumetanide,1
trifluridine,bupropion,1
trifluridine,buspirone,1
trifluridine,busulfan,1
trifluridine,capecitabine,1
trifluridine,captopril,1
trifluridine,carbamazepine,1
trifluridine,carbidopa,1
trifluridine,cefadroxil,1
trifluridine,cefazolin,1
trifluridine,cefdinir,1
trifluridine,cefmetazole,1
trifluridine,ceftazidime,1
trifluridine,celecoxib,1
trifluridine,cetirizine,1
trifluridine,chlorthalidone,1
trifluridine,chlorzoxazone,1
trifluridine,cilastatin,1
trifluridine,cilostazol,1
trifluridine,cimetidine,1
trifluridine,ciprofloxacin,1
trifluridine,clobetasol,1
trifluridine,clomipramine,1
trifluridine,cloxacillin,1
trifluridine,colchicine,1
trifluridine,colistin,1
trifluridine,cyclophosphamide,1
trifluridine,cytarabine,1
trifluridine,dacarbazine,1
trifluridine,dasatinib,1
trifluridine,desipramine,1
trifluridine,desoximetasone,1
trifluridine,dexrazoxane,1
trifluridine,diclofenac,1
trifluridine,didanosine,1
trifluridine,diethylstilbestrol,1
trifluridine,diflunisal,1
trifluridine,digoxin,1
trifluridine,dinoprostone,1
trifluridine,disopyramide,1
trifluridine,docetaxel,1
trifluridine,doxepin,1
trifluridine,doxorubicin,1
trifluridine,doxycycline,1
trifluridine,enalaprilat,1
trifluridine,epirubicin,1
trifluridine,esomeprazole,1
trifluridine,estradiol,1
trifluridine,ethambutol,1
trifluridine,etodolac,1
trifluridine,etomidate,1
trifluridine,etoposide,1
trifluridine,etoricoxib,1
trifluridine,everolimus,1
trifluridine,fenofibrate,1
trifluridine,fenoldopam,1
trifluridine,fenoprofen,1
trifluridine,floxuridine,1
trifluridine,flucytosine,1
trifluridine,fludrocortisone,1
trifluridine,flumazenil,1
trifluridine,fluocinonide,1
trifluridine,fluorometholone,1
trifluridine,fluorouracil,1
trifluridine,fluticasone,1
trifluridine,fluvoxamine,1
trifluridine,fosinopril,1
trifluridine,ganciclovir,1
trifluridine,gemfibrozil,1
trifluridine,goserelin,1
trifluridine,haloperidol,1
trifluridine,hydrochlorothiazide,1
trifluridine,hydroxychloroquine,1
trifluridine,idarubicin,1
trifluridine,ifosfamide,1
trifluridine,imipramine,1
trifluridine,indapamide,1
trifluridine,isoniazid,1
trifluridine,isradipine,1
trifluridine,kanamycin,1
trifluridine,ketoprofen,1
trifluridine,ketorolac,1
trifluridine,labetalol,1
trifluridine,lamivudine,1
trifluridine,lamotrigine,1
trifluridine,lansoprazole,1
trifluridine,leflunomide,1
trifluridine,lenalidomide,1
trifluridine,leucovorin,1
trifluridine,levonorgestrel,1
trifluridine,lisinopril,1
trifluridine,lopinavir,1
trifluridine,lorazepam,1
trifluridine,losartan,1
trifluridine,maprotiline,1
trifluridine,melatonin,1
trifluridine,meloxicam,1
trifluridine,memantine,1
trifluridine,methazolamide,1
trifluridine,methotrexate,1
trifluridine,methyldopa,1
trifluridine,metoclopramide,1
trifluridine,metolazone,1
trifluridine,milnacipran,1
trifluridine,minocycline,1
trifluridine,mitoxantrone,1
trifluridine,nabumetone,1
trifluridine,nadolol,1
trifluridine,nafcillin,1
trifluridine,naproxen,1
trifluridine,neomycin,1
trifluridine,nicorandil,1
trifluridine,nifedipine,1
trifluridine,nisoldipine,1
trifluridine,norgestrel,1
trifluridine,ofloxacin,1
trifluridine,oxacillin,1
trifluridine,oxaprozin,1
trifluridine,paclitaxel,1
trifluridine,palonosetron,1
trifluridine,panobinostat,1
trifluridine,pantoprazole,1
trifluridine,paromomycin,1
trifluridine,pentamidine,1
trifluridine,pentobarbital,1
trifluridine,perindopril,1
trifluridine,phenazopyridine,1
trifluridine,phenelzine,1
trifluridine,phenylbutazone,1
trifluridine,pindolol,1
trifluridine,piperacillin,1
trifluridine,piracetam,1
trifluridine,piroxicam,1
trifluridine,pramipexole,1
trifluridine,prednisolone,1
trifluridine,prednisone,1
trifluridine,propantheline,1
trifluridine,propranolol,1
trifluridine,propylthiouracil,1
trifluridine,pyrantel,1
trifluridine,pyrazinamide,1
trifluridine,pyridoxine,1
trifluridine,quinidine,1
trifluridine,ranolazine,1
trifluridine,reserpine,1
trifluridine,rivaroxaban,1
trifluridine,rosiglitazone,1
trifluridine,sirolimus,1
trifluridine,sorafenib,1
trifluridine,spironolactone,1
trifluridine,stavudine,1
trifluridine,sulbactam,1
trifluridine,sulfamethoxazole,1
trifluridine,sulfasalazine,1
trifluridine,sulindac,1
trifluridine,sunitinib,1
trifluridine,tacrolimus,1
trifluridine,tegafur,1
trifluridine,teniposide,1
trifluridine,terbutaline,1
trifluridine,testosterone,1
trifluridine,tetracycline,1
trifluridine,thalidomide,1
trifluridine,thiotepa,1
trifluridine,ticlopidine,1
trifluridine,tinidazole,1
trifluridine,tolcapone,1
trifluridine,tolmetin,1
trifluridine,topiramate,1
trifluridine,topotecan,1
trifluridine,tramadol,1
trifluridine,tretinoin,1
trifluridine,triamcinolone,1
trifluridine,trichlormethiazide,1
trihexyphenidyl,acetazolamide,1
trihexyphenidyl,alprazolam,1
trihexyphenidyl,amisulpride,1
trihexyphenidyl,amitriptyline,1
trihexyphenidyl,amoxapine,1
trihexyphenidyl,apomorphine,1
trihexyphenidyl,aripiprazole,1
trihexyphenidyl,asenapine,1
trihexyphenidyl,atropine,1
trihexyphenidyl,baclofen,1
trihexyphenidyl,benperidol,1
trihexyphenidyl,biperiden,1
trihexyphenidyl,bromocriptine,1
trihexyphenidyl,brompheniramine,1
trihexyphenidyl,bupropion,1
trihexyphenidyl,cabergoline,1
trihexyphenidyl,capsaicin,1
trihexyphenidyl,carbamazepine,1
trihexyphenidyl,cetirizine,1
trihexyphenidyl,chlormezanone,1
trihexyphenidyl,chlorthalidone,1
trihexyphenidyl,chlorzoxazone,1
trihexyphenidyl,cilostazol,1
trihexyphenidyl,cisapride,1
trihexyphenidyl,citalopram,1
trihexyphenidyl,clemastine,1
trihexyphenidyl,clomipramine,1
trihexyphenidyl,clonidine,1
trihexyphenidyl,cyclizine,1
trihexyphenidyl,cyclopentolate,1
trihexyphenidyl,cyproheptadine,1
trihexyphenidyl,desipramine,1
trihexyphenidyl,dextromethorphan,1
trihexyphenidyl,diethylcarbamazine,1
trihexyphenidyl,dihydroergotamine,1
trihexyphenidyl,dimenhydrinate,1
trihexyphenidyl,diphenhydramine,1
trihexyphenidyl,diphenoxylate,1
trihexyphenidyl,disopyramide,1
trihexyphenidyl,donepezil,1
trihexyphenidyl,doxepin,1
trihexyphenidyl,droperidol,1
trihexyphenidyl,ephedrine,1
trihexyphenidyl,ethosuximide,1
trihexyphenidyl,etomidate,1
trihexyphenidyl,felbamate,1
trihexyphenidyl,flunarizine,1
trihexyphenidyl,fluoxetine,1
trihexyphenidyl,fluvoxamine,1
trihexyphenidyl,gabapentin,1
trihexyphenidyl,galantamine,1
trihexyphenidyl,granisetron,1
trihexyphenidyl,haloperidol,1
trihexyphenidyl,hydrochlorothiazide,1
trihexyphenidyl,hydroxyzine,1
trihexyphenidyl,hyoscyamine,1
trihexyphenidyl,imipramine,1
trihexyphenidyl,indapamide,1
trihexyphenidyl,labetalol,1
trihexyphenidyl,lamotrigine,1
trihexyphenidyl,levetiracetam,1
trihexyphenidyl,loratadine,1
trihexyphenidyl,lorazepam,1
trihexyphenidyl,loxapine,1
trihexyphenidyl,maprotiline,1
trihexyphenidyl,meclizine,1
trihexyphenidyl,mefloquine,1
trihexyphenidyl,melatonin,1
trihexyphenidyl,memantine,1
trihexyphenidyl,methysergide,1
trihexyphenidyl,metoclopramide,1
trihexyphenidyl,metolazone,1
trihexyphenidyl,midodrine,1
trihexyphenidyl,milnacipran,1
trihexyphenidyl,mirtazapine,1
trihexyphenidyl,nalbuphine,1
trihexyphenidyl,naltrexone,1
trihexyphenidyl,naphazoline,1
trihexyphenidyl,neostigmine,1
trihexyphenidyl,nicardipine,1
trihexyphenidyl,nizatidine,1
trihexyphenidyl,olanzapine,1
trihexyphenidyl,ondansetron,1
trihexyphenidyl,orphenadrine,1
trihexyphenidyl,oxcarbazepine,1
trihexyphenidyl,oxymetazoline,1
trihexyphenidyl,palonosetron,1
trihexyphenidyl,pancuronium,1
trihexyphenidyl,paroxetine,1
trihexyphenidyl,pentobarbital,1
trihexyphenidyl,phenelzine,1
trihexyphenidyl,phentermine,1
trihexyphenidyl,phenylpropanolamine,1
trihexyphenidyl,phenytoin,1
trihexyphenidyl,pimozide,1
trihexyphenidyl,pindolol,1
trihexyphenidyl,pirenzepine,1
trihexyphenidyl,primidone,1
trihexyphenidyl,procaine,1
trihexyphenidyl,procaterol,1
trihexyphenidyl,prochlorperazine,1
trihexyphenidyl,promazine,1
trihexyphenidyl,propantheline,1
trihexyphenidyl,propofol,1
trihexyphenidyl,pseudoephedrine,1
trihexyphenidyl,pyrantel,1
trihexyphenidyl,quinidine,1
trihexyphenidyl,quinine,1
trihexyphenidyl,reboxetine,1
trihexyphenidyl,reserpine,1
trihexyphenidyl,riluzole,1
trihexyphenidyl,risperidone,1
trihexyphenidyl,selegiline,1
trihexyphenidyl,sulpiride,1
trihexyphenidyl,terbutaline,1
trihexyphenidyl,thalidomide,1
trihexyphenidyl,thioridazine,1
trihexyphenidyl,thiotepa,1
trihexyphenidyl,thiothixene,1
trihexyphenidyl,tiagabine,1
trihexyphenidyl,tolcapone,1
trihexyphenidyl,topiramate,1
trihexyphenidyl,tramadol,1
trihexyphenidyl,tranylcypromine,1
trihexyphenidyl,trichlormethiazide,1
trimebutine,acarbose,1
trimebutine,acetazolamide,1
trimebutine,allopurinol,1
trimebutine,alprazolam,1
trimebutine,amikacin,1
trimebutine,amisulpride,1
trimebutine,amitriptyline,1
trimebutine,amlodipine,1
trimebutine,amodiaquine,1
trimebutine,amoxapine,1
trimebutine,amoxicillin,1
trimebutine,apomorphine,1
trimebutine,aripiprazole,1
trimebutine,artemether,1
trimebutine,asenapine,1
trimebutine,atenolol,1
trimebutine,atropine,1
trimebutine,auranofin,1
trimebutine,azacitidine,1
trimebutine,azithromycin,1
trimebutine,aztreonam,1
trimebutine,bacitracin,1
trimebutine,baclofen,1
trimebutine,benperidol,1
trimebutine,benserazide,1
trimebutine,bepridil,1
trimebutine,betaxolol,1
trimebutine,biperiden,1
trimebutine,bisoprolol,1
trimebutine,bortezomib,1
trimebutine,bromocriptine,1
trimebutine,brompheniramine,1
trimebutine,budesonide,1
trimebutine,bumetanide,1
trimebutine,bupropion,1
trimebutine,buspirone,1
trimebutine,cabergoline,1
trimebutine,capecitabine,1
trimebutine,capsaicin,1
trimebutine,captopril,1
trimebutine,carbamazepine,1
trimebutine,carbidopa,1
trimebutine,carteolol,1
trimebutine,carvedilol,1
trimebutine,cefadroxil,1
trimebutine,cefazolin,1
trimebutine,cefdinir,1
trimebutine,cefmetazole,1
trimebutine,ceftazidime,1
trimebutine,celecoxib,1
trimebutine,cetirizine,1
trimebutine,chlormezanone,1
trimebutine,chlorthalidone,1
trimebutine,chlorzoxazone,1
trimebutine,cilostazol,1
trimebutine,cimetidine,1
trimebutine,cinnarizine,1
trimebutine,ciprofloxacin,1
trimebutine,cisapride,1
trimebutine,citalopram,1
trimebutine,clemastine,1
trimebutine,clofazimine,1
trimebutine,clomipramine,1
trimebutine,clonidine,1
trimebutine,clopidogrel,1
trimebutine,colchicine,1
trimebutine,colistin,1
trimebutine,crizotinib,1
trimebutine,cyclizine,1
trimebutine,cyclopentolate,1
trimebutine,cyproheptadine,1
trimebutine,dacarbazine,1
trimebutine,dasatinib,1
trimebutine,desipramine,1
trimebutine,dexrazoxane,1
trimebutine,dextromethorphan,1
trimebutine,diclofenac,1
trimebutine,didanosine,1
trimebutine,diethylcarbamazine,1
trimebutine,diflunisal,1
trimebutine,digitoxin,1
trimebutine,digoxin,1
trimebutine,dihydroergotamine,1
trimebutine,dimenhydrinate,1
trimebutine,diphenhydramine,1
trimebutine,diphenoxylate,1
trimebutine,disopyramide,1
trimebutine,disulfiram,1
trimebutine,donepezil,1
trimebutine,doxazosin,1
trimebutine,doxepin,1
trimebutine,doxycycline,1
trimebutine,droperidol,1
trimebutine,enalaprilat,1
trimebutine,ephedrine,1
trimebutine,erythromycin,1
trimebutine,estradiol,1
trimebutine,ethambutol,1
trimebutine,ethosuximide,1
trimebutine,etodolac,1
trimebutine,etomidate,1
trimebutine,etoricoxib,1
trimebutine,felbamate,1
trimebutine,fenofibrate,1
trimebutine,fenoldopam,1
trimebutine,fenoprofen,1
trimebutine,flecainide,1
trimebutine,floxuridine,1
trimebutine,flucytosine,1
trimebutine,flumazenil,1
